Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Model Updates,Running Reward,Training Time
304,0.0,1.0,0.22,9998.0,12713.325953772646,9998,0.22,0.7864189147949219
305,0.0,1.0,0.22,10021.0,13047.490414556429,10021,0.22,0.7680404186248779
306,0.0,1.0,0.22,10042.0,15477.983975646332,10042,0.22,0.6487925052642822
307,0.0,1.0,0.22,10063.0,16134.954075685877,10063,0.22,0.6236770153045654
308,0.0,1.0,0.22,10086.0,13713.985386012846,10086,0.22,0.7354536056518555
309,0.0,1.0,0.22,10109.0,12904.580595993755,10109,0.22,0.7833652496337891
310,0.0,1.0,0.22,10132.0,11602.56721426861,10132,0.22,0.8732550144195557
311,0.0,1.0,0.22,10153.0,11972.728546390112,10153,0.22,0.8480105400085449
312,1.0,1.0,0.23,10225.0,3255.6200622083747,10225,0.23,3.140722751617432
313,0.0,1.0,0.23,10246.0,9826.027508864609,10246,0.23,1.042740821838379
314,0.0,1.0,0.23,10269.0,8895.905937170828,10269,0.23,1.1543512344360352
315,0.0,1.0,0.22,10292.0,8720.47406267752,10292,0.22,1.180211067199707
316,2.0,1.0,0.23,10376.0,2633.1328379844044,10376,0.23,3.940553188323975
317,2.0,1.0,0.24,10492.0,2398.219262054984,10492,0.24,4.374912738800049
318,0.0,1.0,0.24,10513.0,12052.1035632035,10513,0.24,0.8722958564758301
319,0.0,1.0,0.24,10536.0,9074.957659343989,10536,0.24,1.1609971523284912
320,0.0,1.0,0.24,10559.0,14938.583264325724,10559,0.24,0.7068274021148682
321,0.0,1.0,0.23,10582.0,12877.064455351956,10582,0.23,0.8217711448669434
322,0.0,1.0,0.23,10603.0,15896.652686265252,10603,0.23,0.6669957637786865
323,0.0,1.0,0.23,10626.0,13014.526156997174,10626,0.23,0.8164722919464111
324,0.0,1.0,0.22,10649.0,13476.76214051271,10649,0.22,0.7901749610900879
325,0.0,1.0,0.22,10672.0,13332.888211214413,10672,0.22,0.800426721572876
326,0.0,1.0,0.22,10695.0,16269.2739045425,10695,0.22,0.6573741436004639
327,0.0,1.0,0.22,10718.0,13486.556590703589,10718,0.22,0.7947173118591309
328,0.0,1.0,0.22,10741.0,12740.424257558325,10741,0.22,0.843064546585083
329,0.0,1.0,0.22,10762.0,15826.82972810549,10762,0.22,0.6799845695495605
330,2.0,1.0,0.24,10881.0,2656.3519186458784,10881,0.24,4.096219301223755
331,0.0,1.0,0.24,10904.0,10369.932777167718,10904,0.24,1.0515015125274658
332,0.0,1.0,0.22,10925.0,15088.110023931416,10925,0.22,0.7240800857543945
333,1.0,1.0,0.23,10997.0,3926.5645696135193,10997,0.23,2.8006670475006104
334,1.0,1.0,0.24,11072.0,3613.195345882443,11072,0.24,3.064323663711548
335,0.0,1.0,0.24,11095.0,14969.128736789453,11095,0.24,0.741192102432251
336,0.0,1.0,0.24,11118.0,13871.76600187764,11118,0.24,0.8014841079711914
337,0.0,1.0,0.24,11141.0,13346.138373452322,11141,0.24,0.8347733020782471
338,0.0,1.0,0.24,11164.0,13663.587455759502,11164,0.24,0.8170621395111084
339,0.0,1.0,0.24,11187.0,16887.41365772899,11187,0.24,0.6624460220336914
340,0.0,1.0,0.23,11210.0,13464.004373253398,11210,0.23,0.8325903415679932
341,0.0,1.0,0.23,11233.0,14060.069148110746,11233,0.23,0.7989292144775391
342,0.0,1.0,0.21,11256.0,11266.166750228313,11256,0.21,0.9990975856781006
343,0.0,1.0,0.21,11279.0,15792.07291634676,11279,0.21,0.7142190933227539
344,1.0,1.0,0.22,11330.0,6417.694832888484,11330,0.22,1.7654314041137695
345,0.0,1.0,0.22,11353.0,13807.802620464678,11353,0.22,0.822216272354126
346,1.0,1.0,0.23,11403.0,6950.9323342953885,11403,0.23,1.6404993534088137
347,2.0,1.0,0.23,11523.0,2618.045889695852,11523,0.23,4.401374340057373
348,0.0,1.0,0.23,11546.0,13011.506237283016,11546,0.23,0.8873684406280518
349,0.0,1.0,0.23,11569.0,13310.411288252011,11569,0.23,0.8691692352294922
350,0.0,1.0,0.23,11592.0,13616.344632591152,11592,0.23,0.8513298034667969
351,0.0,1.0,0.23,11615.0,16689.170745878222,11615,0.23,0.695960283279419
352,1.0,1.0,0.24,11687.0,4557.150592504136,11687,0.24,2.5645411014556885
353,1.0,1.0,0.24,11755.0,4742.744390505362,11755,0.24,2.478522777557373
354,0.0,1.0,0.22,11778.0,14456.975729213704,11778,0.22,0.8146932125091553
355,1.0,1.0,0.23,11847.0,4935.420233289121,11847,0.23,2.4004034996032715
356,0.0,1.0,0.23,11868.0,13379.35209187775,11868,0.23,0.8870384693145752
357,1.0,1.0,0.24,11940.0,4192.868802780824,11940,0.24,2.8476922512054443
358,0.0,1.0,0.24,11961.0,15953.07641776218,11961,0.24,0.7497613430023193
359,0.0,1.0,0.24,11982.0,16218.106850206275,11982,0.24,0.7388038635253906
360,0.0,1.0,0.24,12005.0,13374.239160922374,12005,0.24,0.8976211547851562
361,0.0,1.0,0.24,12028.0,12853.88336004798,12028,0.24,0.9357483386993408
362,1.0,1.0,0.25,12095.0,4807.393997090931,12095,0.25,2.515916109085083
363,0.0,1.0,0.25,12118.0,11167.664428076208,12118,0.25,1.085097074508667
364,3.0,1.0,0.28,12286.0,1959.6225742876368,12286,0.28,6.2695746421813965
365,0.0,1.0,0.28,12309.0,12651.584541879649,12309,0.28,0.97292160987854
366,0.0,1.0,0.28,12330.0,16012.2238872885,12330,0.28,0.7700366973876953
367,0.0,1.0,0.28,12353.0,11970.16512893305,12353,0.28,1.031982421875
368,0.0,1.0,0.28,12374.0,14234.658052419973,12374,0.28,0.8692867755889893
369,0.0,1.0,0.28,12397.0,12421.785500252632,12397,0.28,0.998004674911499
370,0.0,1.0,0.28,12420.0,9958.831947327972,12420,0.28,1.2471342086791992
371,1.0,1.0,0.29,12487.0,4961.0023388786185,12487,0.29,2.517031669616699
372,0.0,1.0,0.29,12510.0,14876.011754349409,12510,0.29,0.8409512042999268
373,0.0,1.0,0.28,12533.0,15197.944289366627,12533,0.28,0.8246510028839111
374,0.0,1.0,0.28,12556.0,15195.565324100831,12556,0.28,0.8262937068939209
375,0.0,1.0,0.26,12579.0,17599.4528093497,12579,0.26,0.714738130569458
376,0.0,1.0,0.26,12600.0,15487.62308456965,12600,0.26,0.8135528564453125
377,0.0,1.0,0.26,12621.0,17250.880538614325,12621,0.26,0.7316148281097412
378,0.0,1.0,0.24,12644.0,15174.8593476154,12644,0.24,0.8332202434539795
379,0.0,1.0,0.24,12667.0,15844.219497284108,12667,0.24,0.799471378326416
380,0.0,1.0,0.24,12690.0,13288.655862783527,12690,0.24,0.9549498558044434
381,0.0,1.0,0.24,12713.0,14034.37774931713,12713,0.24,0.9058470726013184
382,0.0,1.0,0.24,12736.0,12775.429171233563,12736,0.24,0.9969136714935304
383,0.0,1.0,0.24,12759.0,15504.686954972338,12759,0.24,0.8229124546051025
384,0.0,1.0,0.24,12782.0,13861.954378693406,12782,0.24,0.9220921993255616
385,0.0,1.0,0.24,12805.0,14041.422702853066,12805,0.24,0.9119446277618408
386,0.0,1.0,0.24,12828.0,15782.083538268036,12828,0.24,0.8128204345703125
387,0.0,1.0,0.24,12849.0,18133.49227134788,12849,0.24,0.70857834815979
388,0.0,1.0,0.24,12872.0,14802.369266040583,12872,0.24,0.8695905208587646
389,0.0,1.0,0.24,12893.0,17726.781948809265,12893,0.24,0.7273175716400146
390,0.0,1.0,0.24,12916.0,15350.05541290497,12916,0.24,0.8414301872253418
391,0.0,1.0,0.23,12939.0,18679.245030837734,12939,0.23,0.6926939487457275
392,0.0,1.0,0.22,12962.0,15426.216476080192,12962,0.22,0.8402578830718994
393,0.0,1.0,0.22,12985.0,14656.112514777064,12985,0.22,0.8859784603118896
394,0.0,1.0,0.22,13008.0,16320.717696891375,13008,0.22,0.7970237731933594
395,3.0,1.0,0.25,13172.0,2244.642222481073,13172,0.25,5.8681957721710205
396,0.0,1.0,0.25,13193.0,16842.153973799686,13193,0.25,0.783332109451294
397,1.0,1.0,0.26,13265.0,4900.517525131941,13265,0.26,2.7068569660186768
398,1.0,1.0,0.27,13340.0,4625.907020055044,13340,0.27,2.883758783340454
399,2.0,1.0,0.29,13437.0,3675.267931068685,13437,0.29,3.656059980392456
400,0.0,1.0,0.29,13460.0,14774.562474794671,13460,0.29,0.9110252857208252
401,0.0,1.0,0.29,13481.0,17482.507640483138,13481,0.29,0.7711136341094971
402,1.0,1.0,0.3,13549.0,5609.137113211373,13549,0.3,2.415523052215576
403,1.0,1.0,0.31,13618.0,6088.656956317072,13618,0.31,2.2366180419921875
404,0.0,1.0,0.31,13641.0,15570.537576445024,13641,0.31,0.8760776519775391
405,0.0,1.0,0.31,13664.0,15335.24506168512,13664,0.31,0.891019344329834
406,0.0,1.0,0.31,13687.0,19266.55579697158,13687,0.31,0.7104020118713379
407,0.0,1.0,0.31,13708.0,15280.169586425262,13708,0.31,0.8971104621887207
408,0.0,1.0,0.31,13729.0,18533.642063008512,13729,0.31,0.7407610416412354
409,0.0,1.0,0.31,13752.0,15712.20028782058,13752,0.31,0.8752434253692627
410,0.0,1.0,0.31,13775.0,17826.295083282297,13775,0.31,0.7727348804473877
411,0.0,1.0,0.31,13798.0,15463.675501461184,13798,0.31,0.892284631729126
412,0.0,1.0,0.3,13819.0,13711.249939618168,13819,0.3,1.0078585147857666
413,1.0,1.0,0.31,13887.0,4883.893025131301,13887,0.31,2.843428373336792
414,1.0,1.0,0.32,13956.0,5382.733787371202,13956,0.32,2.5927345752716064
415,0.0,1.0,0.32,13979.0,19002.228981488504,13979,0.32,0.7356505393981934
416,0.0,1.0,0.3,14002.0,15279.124173001244,14002,0.3,0.9164137840270996
417,0.0,1.0,0.28,14025.0,16385.820951024805,14025,0.28,0.8559229373931885
418,0.0,1.0,0.28,14048.0,16851.45452631868,14048,0.28,0.8336372375488281
419,0.0,1.0,0.28,14071.0,19165.30788872324,14071,0.28,0.7341911792755127
420,0.0,1.0,0.28,14094.0,15771.669667083406,14094,0.28,0.8936276435852051
421,1.0,1.0,0.29,14145.0,7493.639152970278,14145,0.29,1.887600898742676
422,0.0,1.0,0.29,14168.0,15501.34420998703,14168,0.29,0.9139852523803712
423,0.0,1.0,0.29,14191.0,19409.98778229356,14191,0.29,0.7311184406280518
424,0.0,1.0,0.29,14212.0,15909.403488731468,14212,0.29,0.893308162689209
425,2.0,1.0,0.31,14310.0,3746.217159232153,14310,0.31,3.8198533058166495
426,1.0,1.0,0.32,14381.0,5263.690812905555,14381,0.32,2.7321133613586426
427,0.0,1.0,0.32,14402.0,19470.950793970056,14402,0.32,0.7396659851074219
428,1.0,1.0,0.33,14474.0,5718.465482130748,14474,0.33,2.5310986042022705
429,0.0,1.0,0.33,14496.0,16457.88133070335,14496,0.33,0.8807938098907471
430,0.0,1.0,0.31,14519.0,19504.110719444507,14519,0.31,0.7444071769714355
431,1.0,1.0,0.32,14588.0,5623.04142687653,14588,0.32,2.594325542449951
432,0.0,1.0,0.32,14611.0,18679.204131414983,14611,0.32,0.7822067737579346
433,0.0,1.0,0.31,14632.0,15518.601425097422,14632,0.31,0.94286847114563
434,0.0,1.0,0.3,14653.0,19927.43423449012,14653,0.3,0.7353179454803467
435,0.0,1.0,0.3,14676.0,16924.699371024915,14676,0.3,0.8671350479125977
436,0.0,1.0,0.3,14699.0,20021.45113322796,14699,0.3,0.7341625690460205
437,0.0,1.0,0.3,14720.0,16230.811039026932,14720,0.3,0.9069170951843262
438,0.0,1.0,0.3,14743.0,19870.431502394607,14743,0.3,0.7419567108154297
439,0.0,1.0,0.3,14766.0,16520.86621887654,14766,0.3,0.8937788009643555
440,0.0,1.0,0.3,14789.0,15763.019348779151,14789,0.3,0.9382085800170898
441,0.0,1.0,0.3,14812.0,16357.164200034067,14812,0.3,0.9055359363555908
442,2.0,1.0,0.32,14908.0,4007.077419992783,14908,0.32,3.720417261123657
443,0.0,1.0,0.32,14929.0,19412.276873922496,14929,0.32,0.7690494060516357
444,0.0,1.0,0.31,14952.0,15966.959037479555,14952,0.31,0.9364337921142578
445,2.0,1.0,0.33,15050.0,4125.844047905701,15050,0.33,3.647738456726074
446,0.0,1.0,0.32,15071.0,19315.04738717267,15071,0.32,0.7802724838256836
447,1.0,1.0,0.31,15142.0,5533.006572335416,15142,0.31,2.7366676330566406
448,0.0,1.0,0.31,15165.0,15534.288534030838,15165,0.31,0.9762275218963624
449,0.0,1.0,0.31,15188.0,16032.436085275336,15188,0.31,0.9473295211791992
450,0.0,1.0,0.31,15211.0,17876.15720031662,15211,0.31,0.850909948348999
451,0.0,1.0,0.31,15232.0,16137.65138050346,15232,0.31,0.9438796043395996
452,0.0,1.0,0.3,15255.0,17973.452661757008,15255,0.3,0.8487517833709717
453,0.0,1.0,0.29,15278.0,14768.23017951028,15278,0.29,1.0345180034637451
454,0.0,1.0,0.29,15301.0,11680.340253164555,15301,0.29,1.30997896194458
455,0.0,1.0,0.28,15324.0,15325.319036524816,15324,0.28,0.9999139308929444
456,0.0,1.0,0.28,15345.0,18795.059463162623,15345,0.28,0.8164379596710205
457,0.0,1.0,0.27,15368.0,14803.77833167936,15368,0.27,1.038113355636597
458,0.0,1.0,0.27,15391.0,16777.54738681084,15391,0.27,0.9173569679260254
459,0.0,1.0,0.27,15412.0,15142.508871736609,15412,0.27,1.0177969932556152
460,1.0,1.0,0.28,15481.0,5535.683263395608,15481,0.28,2.796583414077759
461,0.0,1.0,0.28,15502.0,21045.114093342803,15502,0.28,0.7366080284118652
462,0.0,1.0,0.27,15525.0,16539.43170648074,15525,0.27,0.9386658668518066
463,0.0,1.0,0.27,15548.0,17206.343172584693,15548,0.27,0.9036202430725098
464,0.0,1.0,0.24,15571.0,18455.14430330528,15571,0.24,0.8437213897705078
465,0.0,1.0,0.24,15594.0,16403.275182933725,15594,0.24,0.9506638050079346
466,0.0,1.0,0.24,15617.0,15857.71430065491,15617,0.24,0.9848203659057616
467,0.0,1.0,0.24,15640.0,16450.01633995123,15640,0.24,0.950758934020996
468,0.0,1.0,0.24,15663.0,18967.4414276298,15663,0.24,0.8257834911346436
469,0.0,1.0,0.24,15686.0,16419.889230388344,15686,0.24,0.9553048610687256
470,0.0,1.0,0.24,15709.0,15187.484939135566,15709,0.24,1.0343384742736816
471,1.0,1.0,0.24,15778.0,6237.695117238384,15778,0.24,2.529459953308105
472,0.0,1.0,0.24,15801.0,17369.810027671472,15801,0.24,0.909681797027588
473,0.0,1.0,0.24,15822.0,20836.828643062243,15822,0.24,0.7593286037445068
474,2.0,1.0,0.26,15940.0,3554.9010719437088,15940,0.26,4.48395037651062
475,0.0,1.0,0.26,15963.0,20474.059231764943,15963,0.26,0.7796695232391357
476,0.0,1.0,0.26,15986.0,18084.14320560912,15986,0.26,0.8839788436889648
477,0.0,1.0,0.26,16009.0,17625.27246029717,16009,0.26,0.9082980155944824
478,0.0,1.0,0.26,16032.0,17238.633310773395,16032,0.26,0.9300041198730468
479,0.0,1.0,0.26,16055.0,22677.433654425127,16055,0.26,0.707972526550293
480,0.0,1.0,0.26,16078.0,15829.784029941278,16078,0.26,1.0156803131103516
481,0.0,1.0,0.26,16101.0,17784.104946843207,16101,0.26,0.9053590297698976
482,0.0,1.0,0.26,16124.0,18411.094440052355,16124,0.26,0.8757762908935547
483,2.0,1.0,0.28,16220.0,4397.756071432657,16220,0.28,3.688244581222534
484,0.0,1.0,0.28,16241.0,15286.755031333278,16241,0.28,1.0624229907989502
485,0.0,1.0,0.28,16264.0,19464.35492974947,16264,0.28,0.8355786800384521
486,1.0,1.0,0.29,16315.0,8407.671228568017,16315,0.29,1.9404897689819336
487,0.0,1.0,0.29,16338.0,17671.221003537776,16338,0.29,0.9245541095733644
488,0.0,1.0,0.29,16359.0,21613.02071982484,16359,0.29,0.7569048404693604
489,0.0,1.0,0.29,16380.0,17316.02123208606,16380,0.29,0.9459447860717772
490,0.0,1.0,0.29,16403.0,19722.77371828372,16403,0.29,0.8316781520843506
491,0.0,1.0,0.29,16426.0,16667.260380623047,16426,0.29,0.9855248928070068
492,0.0,1.0,0.29,16449.0,16809.570002448632,16449,0.29,0.9785497188568116
493,0.0,1.0,0.29,16472.0,15718.832429559568,16472,0.29,1.047914981842041
494,0.0,1.0,0.29,16495.0,19349.74291162472,16495,0.29,0.8524661064147949
495,0.0,1.0,0.26,16518.0,16735.311865192856,16518,0.26,0.9870147705078124
496,0.0,1.0,0.26,16541.0,16174.704587170509,16541,0.26,1.022646188735962
497,1.0,1.0,0.26,16608.0,6371.436751424333,16608,0.26,2.606633424758911
498,0.0,1.0,0.25,16631.0,22195.96139128332,16631,0.25,0.7492804527282715
499,1.0,1.0,0.24,16701.0,5674.935015177918,16701,0.24,2.942941188812256
500,1.0,1.0,0.25,16752.0,7494.888215380253,16752,0.25,2.2351233959198
501,1.0,1.0,0.26,16805.0,8085.339218701338,16805,0.26,2.078453302383423
502,0.0,1.0,0.25,16826.0,22765.42346252804,16826,0.25,0.7391033172607422
503,0.0,1.0,0.24,16849.0,19805.528156455926,16849,0.24,0.850722074508667
504,0.0,1.0,0.24,16872.0,18895.672669345007,16872,0.24,0.8929028511047363
505,0.0,1.0,0.24,16895.0,22332.05008789396,16895,0.24,0.7565360069274902
506,1.0,1.0,0.25,16966.0,5757.006074984979,16966,0.25,2.947017908096313
507,0.0,1.0,0.25,16989.0,15064.245714301418,16989,0.25,1.1277697086334229
508,0.0,1.0,0.25,17012.0,17915.609102842354,17012,0.25,0.9495630264282228
509,0.0,1.0,0.25,17033.0,20780.59304010967,17033,0.25,0.8196589946746826
510,1.0,1.0,0.26,17102.0,5672.5664611928405,17102,0.26,3.0148611068725586
511,0.0,1.0,0.26,17125.0,13770.609147206182,17125,0.26,1.2435905933380127
512,1.0,1.0,0.27,17197.0,6074.350681451714,17197,0.27,2.831084489822388
513,2.0,1.0,0.28,17317.0,3414.55360478386,17317,0.28,5.071526765823364
514,0.0,1.0,0.27,17340.0,15985.437198525273,17340,0.27,1.0847373008728027
515,0.0,1.0,0.27,17363.0,20027.57229162175,17363,0.27,0.8669548034667969
516,0.0,1.0,0.27,17386.0,17295.249816427247,17386,0.27,1.0052471160888672
517,0.0,1.0,0.27,17409.0,17001.314200483273,17409,0.27,1.023979663848877
518,0.0,1.0,0.27,17432.0,17187.184377797337,17432,0.27,1.0142440795898438
519,0.0,1.0,0.27,17455.0,20168.461656918746,17455,0.27,0.8654601573944092
520,0.0,1.0,0.27,17478.0,17432.352491518413,17478,0.27,1.0026185512542725
521,0.0,1.0,0.26,17499.0,19781.552081053665,17499,0.26,0.8846120834350586
522,0.0,1.0,0.26,17522.0,17480.76854819125,17522,0.26,1.0023586750030518
523,0.0,1.0,0.26,17543.0,20363.048703991568,17543,0.26,0.8615114688873291
524,0.0,1.0,0.26,17564.0,17570.019620464947,17564,0.26,0.999657392501831
525,0.0,1.0,0.24,17587.0,20405.35747870052,17587,0.24,0.8618814945220947
526,1.0,1.0,0.24,17638.0,7993.899361485486,17638,0.24,2.206432580947876
527,0.0,1.0,0.24,17661.0,17260.112128418383,17661,0.24,1.023226261138916
528,0.0,1.0,0.23,17684.0,17254.88877246888,17684,0.23,1.0248689651489258
529,0.0,1.0,0.23,17707.0,21226.29063012484,17707,0.23,0.8342013359069824
530,0.0,1.0,0.23,17730.0,17292.18165612874,17730,0.23,1.0253188610076904
531,0.0,1.0,0.22,17753.0,17453.548117252885,17753,0.22,1.0171570777893066
532,0.0,1.0,0.22,17776.0,17351.098507429342,17776,0.22,1.0244884490966797
533,0.0,1.0,0.22,17799.0,18315.09093732635,17799,0.22,0.9718215465545654
534,0.0,1.0,0.22,17822.0,16645.72393410732,17822,0.22,1.0706653594970703
535,0.0,1.0,0.22,17845.0,15987.753371057364,17845,0.22,1.1161668300628662
536,0.0,1.0,0.22,17866.0,22105.4545932971,17866,0.22,0.8082168102264404
537,2.0,1.0,0.24,17964.0,4454.018608559824,17964,0.24,4.033211708068848
538,1.0,1.0,0.25,18035.0,6937.122683660129,18035,0.25,2.599781036376953
539,1.0,1.0,0.26,18107.0,5953.3757990223285,18107,0.26,3.041467666625977
540,0.0,1.0,0.26,18130.0,18250.048244251942,18130,0.26,0.993422031402588
541,0.0,1.0,0.26,18153.0,18949.88097388577,18153,0.26,0.9579479694366456
542,0.0,1.0,0.24,18176.0,18855.429579972933,18176,0.24,0.9639663696289062
543,0.0,1.0,0.24,18199.0,22968.590962008853,18199,0.24,0.7923429012298584
544,1.0,1.0,0.25,18250.0,8857.554605506617,18250,0.25,2.0603880882263184
545,0.0,1.0,0.23,18273.0,18527.56549450948,18273,0.23,0.986260175704956
546,0.0,1.0,0.23,18294.0,22300.777506064147,18294,0.23,0.8203301429748535
547,0.0,1.0,0.22,18317.0,18709.56914671073,18317,0.22,0.979017734527588
548,0.0,1.0,0.22,18340.0,18780.43968916529,18340,0.22,0.9765479564666748
549,0.0,1.0,0.22,18361.0,22454.906194636595,18361,0.22,0.817683219909668
550,0.0,1.0,0.22,18384.0,18871.168400788443,18384,0.22,0.974184513092041
551,0.0,1.0,0.22,18405.0,21640.293851664675,18405,0.22,0.850496768951416
552,1.0,1.0,0.23,18456.0,8925.183905076074,18456,0.23,2.067856550216675
553,0.0,1.0,0.23,18477.0,21284.11788221556,18477,0.23,0.8681120872497559
554,0.0,1.0,0.23,18500.0,17973.963281003704,18500,0.23,1.029266595840454
555,0.0,1.0,0.23,18523.0,18839.666723248727,18523,0.23,0.9831914901733398
556,1.0,1.0,0.24,18595.0,6137.789129672452,18595,0.24,3.029592514038086
557,0.0,1.0,0.24,18618.0,16541.698043327677,18618,0.24,1.1255192756652832
558,0.0,1.0,0.24,18641.0,13330.4725430121,18641,0.24,1.3983750343322754
559,0.0,1.0,0.24,18664.0,16749.775946991256,18664,0.24,1.114283561706543
560,0.0,1.0,0.23,18687.0,22282.65138303244,18687,0.23,0.8386344909667969
561,0.0,1.0,0.23,18710.0,18141.16811147944,18710,0.23,1.031355857849121
562,0.0,1.0,0.23,18733.0,15509.50807049362,18733,0.23,1.2078397274017334
563,0.0,1.0,0.23,18756.0,16671.87633690902,18756,0.23,1.1250083446502686
564,0.0,1.0,0.23,18777.0,22565.56046917625,18777,0.23,0.832108736038208
565,0.0,1.0,0.23,18800.0,17852.858310147363,18800,0.23,1.0530526638031006
566,0.0,1.0,0.23,18823.0,21512.63892845241,18823,0.23,0.8749740123748779
567,1.0,1.0,0.24,18892.0,6476.8847677269005,18892,0.24,2.9168343544006348
568,0.0,1.0,0.24,18915.0,22484.68650353573,18915,0.24,0.8412392139434814
569,1.0,1.0,0.25,18987.0,6379.018076938389,18987,0.25,2.9764769077301025
570,0.0,1.0,0.25,19010.0,15312.723551879157,19010,0.25,1.2414512634277344
571,0.0,1.0,0.24,19033.0,19201.289807946665,19033,0.24,0.9912354946136476
572,0.0,1.0,0.24,19056.0,18291.40156580763,19056,0.24,1.0418009757995603
573,1.0,1.0,0.25,19125.0,6639.1193424118765,19125,0.25,2.880653142929077
574,1.0,1.0,0.24,19197.0,6271.846067168483,19197,0.24,3.060821294784546
575,1.0,1.0,0.25,19268.0,6153.972460891484,19268,0.25,3.130985736846924
576,0.0,1.0,0.25,19291.0,22747.047892254446,19291,0.25,0.8480660915374756
577,1.0,1.0,0.26,19362.0,6745.754445911934,19362,0.26,2.8702497482299805
578,1.0,1.0,0.27,19412.0,9457.151099619716,19412,0.27,2.052626609802246
579,1.0,1.0,0.28,19484.0,6256.45194769839,19484,0.28,3.114225149154663
580,0.0,1.0,0.28,19507.0,23765.26333694284,19507,0.28,0.8208198547363281
581,0.0,1.0,0.28,19530.0,19192.06297423853,19530,0.28,1.0176081657409668
582,0.0,1.0,0.28,19553.0,18514.10471318128,19553,0.28,1.0561137199401855
583,0.0,1.0,0.26,19576.0,18900.411098128367,19576,0.26,1.0357446670532229
584,0.0,1.0,0.26,19599.0,22221.65985660457,19599,0.26,0.8819773197174072
585,2.0,1.0,0.28,19718.0,3823.469356457546,19718,0.28,5.1570963859558105
586,1.0,1.0,0.28,19790.0,6463.665657542342,19790,0.28,3.061730146408081
587,0.0,1.0,0.28,19811.0,24104.663956439883,19811,0.28,0.8218741416931152
588,2.0,1.0,0.3,19932.0,3838.7721111324017,19932,0.3,5.192285299301148
589,0.0,1.0,0.3,19955.0,21840.413859005595,19955,0.3,0.9136731624603271
590,2.0,1.0,0.32,20055.0,4305.700666851316,20055,0.32,4.65777850151062
591,0.0,1.0,0.32,20078.0,18811.72704765968,20078,0.32,1.0673129558563232
592,0.0,1.0,0.32,20101.0,17603.69002363592,20101,0.32,1.141862869262695
593,0.0,1.0,0.32,20124.0,17097.805806225133,20124,0.32,1.1769931316375732
594,0.0,1.0,0.32,20147.0,19573.551443359505,20147,0.32,1.029297113418579
595,0.0,1.0,0.32,20170.0,16551.40462055115,20170,0.32,1.218627691268921
